source,target,capacity,length,fft,unknown
445.0,72.0,1.0,2049.8485447999997,76.2,1.0
445.0,443.0,1.0,4613.97778,246.60000000000002,1.0
445.0,485.0,1.0,7080.484450799999,377.4,1.0
446.0,68.0,1.0,3452.7263162,162.00000000000003,1.0
446.0,436.0,1.0,4713.1774976,246.60000000000002,1.0
446.0,447.0,2.9166666666666665,4728.4823209999995,293.4,1.0
446.0,451.0,1.0,4909.4686974,270.59999999999997,1.0
447.0,69.0,1.5277777777777777,3168.9192071999996,120.59999999999998,1.0
447.0,437.0,2.5,4909.4686974,300.59999999999997,1.0
447.0,442.0,2.0833333333333335,4712.1475199999995,318.59999999999997,1.0
447.0,446.0,2.9166666666666665,4728.4823209999995,293.4,1.0
448.0,68.0,1.0,1906.1183893999998,171.0,1.0
448.0,449.0,1.6666666666666667,4712.1475199999995,223.8,1.0
448.0,453.0,1.0,4721.336851399999,231.0,1.0
448.0,459.0,1.0416666666666667,7047.058459,417.6,1.0
449.0,69.0,1.5277777777777777,1826.0698178,144.60000000000002,1.0
449.0,444.0,1.0,4811.3150508,220.8,1.0
449.0,448.0,1.6666666666666667,4712.1475199999995,223.8,1.0
449.0,459.0,1.0,7112.397663,380.4,1.0
450.0,440.0,1.0,4615.023850999999,230.4,1.0
450.0,451.0,1.0,4520.072791,227.39999999999998,1.0
450.0,452.0,1.0,4814.3245166,296.40000000000003,1.0
450.0,455.0,1.0,4909.4686974,216.6,1.0
451.0,67.0,1.0,3197.678113,115.79999999999998,1.0
451.0,441.0,1.0,4623.3602322,217.79999999999998,1.0
451.0,446.0,1.0,4909.4686974,270.59999999999997,1.0
451.0,450.0,1.0,4520.072791,227.39999999999998,1.0
452.0,450.0,1.0,4814.3245166,296.40000000000003,1.0
452.0,453.0,1.0,4713.1774976,234.0,1.0
452.0,457.0,1.0416666666666667,4716.2352436,237.00000000000003,1.0
452.0,460.0,1.0,7241.305797,382.8,1.0
453.0,67.0,1.0,1936.2130473999998,147.00000000000003,1.0
453.0,448.0,1.0,4721.336851399999,231.0,1.0
453.0,452.0,1.0,4713.1774976,234.0,1.0
453.0,460.0,1.0,7401.2420062,384.0,1.0
454.0,66.0,1.0,1198.314564,88.8,1.0
454.0,276.0,1.0,4909.4686974,249.6,1.0
454.0,455.0,1.0,4712.1475199999995,234.0,1.0
454.0,456.0,1.0,4721.336851399999,250.8,1.0
455.0,264.0,1.0,4721.336851399999,270.0,1.0
455.0,450.0,1.0,4909.4686974,216.6,1.0
455.0,454.0,1.0,4712.1475199999995,234.0,1.0
455.0,457.0,1.0416666666666667,4712.1475199999995,234.0,1.0
456.0,278.0,1.0,4712.1475199999995,223.8,1.0
456.0,454.0,1.0,4721.336851399999,250.8,1.0
456.0,457.0,1.0,5006.65674,255.0,1.0
456.0,461.0,1.0,7362.7305,387.0,1.0
457.0,452.0,1.0416666666666667,4716.2352436,237.00000000000003,1.0
457.0,455.0,1.0416666666666667,4712.1475199999995,234.0,1.0
457.0,456.0,1.0,5006.65674,255.0,1.0
457.0,461.0,1.0,7657.23972,360.0,1.0
458.0,72.0,1.0,5854.9076672,463.19999999999993,1.0
458.0,80.0,1.0,3547.7256564,125.4,1.0
458.0,444.0,1.0,7268.535829799999,358.2,1.0
458.0,459.0,1.0,9334.3812142,471.6,1.0
458.0,488.0,1.0,9625.140672,428.4,1.0
459.0,448.0,1.0416666666666667,7047.058459,417.6,1.0
459.0,449.0,1.0,7112.397663,380.4,1.0
459.0,458.0,1.0,9334.3812142,471.6,1.0
459.0,460.0,1.0,9719.3031554,460.2,1.0
459.0,469.0,1.0416666666666667,9527.019212199999,451.2,1.0
460.0,452.0,1.0,7241.305797,382.8,1.0
460.0,453.0,1.0,7401.2420062,384.0,1.0
460.0,459.0,1.0,9719.3031554,460.2,1.0
460.0,461.0,1.3888888888888888,9621.1334154,457.2,1.0
460.0,470.0,1.0,9328.1852552,497.4,1.0
461.0,60.0,1.1111111111111112,6136.976688999999,335.4,1.0
461.0,456.0,1.0,7362.7305,387.0,1.0
461.0,457.0,1.0,7657.23972,360.0,1.0
461.0,460.0,1.3888888888888888,9621.1334154,457.2,1.0
461.0,471.0,1.0,9130.3169022,435.0,1.0
462.0,60.0,1.1111111111111112,3479.1516789999996,112.2,1.0
462.0,277.0,1.5277777777777777,7174.4538133999995,352.8,1.0
462.0,278.0,1.0,7365.353724199999,388.80000000000007,1.0
462.0,464.0,1.0,7326.649097199999,427.8,1.0
462.0,466.0,1.0,7264.56076,387.0,1.0
462.0,472.0,1.5277777777777777,9232.654832799999,441.6,1.0
463.0,281.0,1.25,4810.31726,230.4,1.0
463.0,464.0,1.0,4615.023850999999,288.0,1.0
463.0,465.0,1.0,4516.870204399999,220.20000000000002,1.0
463.0,467.0,1.0,4302.6992371999995,202.79999999999998,1.0
464.0,282.0,1.5277777777777777,4716.2352436,277.2,1.0
464.0,462.0,1.0,7326.649097199999,427.8,1.0
464.0,463.0,1.0,4615.023850999999,288.0,1.0
464.0,466.0,1.0416666666666667,4615.023850999999,246.60000000000002,1.0
465.0,463.0,1.0,4516.870204399999,220.20000000000002,1.0
465.0,466.0,1.0,4810.31726,209.4,1.0
465.0,467.0,1.0,4520.072791,231.0,1.0
465.0,473.0,1.0,7203.2770928,364.8,1.0
466.0,462.0,1.0,7264.56076,387.0,1.0
466.0,464.0,1.0416666666666667,4615.023850999999,246.60000000000002,1.0
466.0,465.0,1.0,4810.31726,209.4,1.0
466.0,473.0,1.0,7365.353724199999,346.2,1.0
467.0,283.0,1.0,9522.963675399998,618.6,1.0
467.0,463.0,1.0,4302.6992371999995,202.79999999999998,1.0
467.0,465.0,1.0,4520.072791,231.0,1.0
467.0,474.0,1.0,9227.95556,541.8,1.0
467.0,518.0,1.0,7943.863173999999,499.8,1.0
467.0,520.0,1.0,6734.4763508,358.2,1.0
468.0,79.0,1.3888888888888888,3385.0696626,150.6695956492558,1.0
468.0,80.0,1.0,6103.1322688,352.8,1.0
468.0,469.0,1.1111111111111112,9330.7762926,444.6,1.0
468.0,491.0,1.0,9522.963675399998,479.40000000000003,1.0
469.0,459.0,1.0416666666666667,9527.019212199999,451.2,1.0
469.0,468.0,1.1111111111111112,9330.7762926,444.6,1.0
469.0,470.0,1.0,9625.140672,457.2,1.0
469.0,476.0,1.0,9530.5597602,424.2,1.0
470.0,460.0,1.0,9328.1852552,497.4,1.0
470.0,469.0,1.0,9625.140672,457.2,1.0
470.0,471.0,1.0,9527.019212199999,447.6,1.0
470.0,498.0,1.0,10017.6426046,443.4,1.0
471.0,59.0,2.361111111111111,2283.3637787999996,144.60000000000002,1.0
471.0,461.0,1.0,9130.3169022,435.0,1.0
471.0,470.0,1.0,9527.019212199999,447.6,1.0
471.0,499.0,1.3888888888888888,10337.692050399999,460.2,1.0
472.0,59.0,2.361111111111111,7635.8194046,312.6,1.0
472.0,462.0,1.5277777777777777,9232.654832799999,441.6,1.0
472.0,473.0,1.1111111111111112,9227.95556,490.2,1.0
472.0,500.0,1.1111111111111112,10413.395403999999,552.6000000000001,1.0
473.0,465.0,1.0,7203.2770928,364.8,1.0
473.0,466.0,1.0,7365.353724199999,346.2,1.0
473.0,472.0,1.1111111111111112,9227.95556,490.2,1.0
473.0,474.0,1.0,5893.4513602,281.40000000000003,1.0
473.0,501.0,1.0,10071.378467199998,499.8,1.0
474.0,467.0,1.0,9227.95556,541.8,1.0
474.0,473.0,1.0,5893.4513602,281.40000000000003,1.0
474.0,501.0,1.1111111111111112,10919.806421799998,543.6,1.0
474.0,520.0,1.0416666666666667,7498.2691148,394.2,1.0
474.0,523.0,1.0416666666666667,10864.9601146,576.5999999999999,1.0
475.0,78.0,1.0,7200.6055884,270.0,1.0
475.0,79.0,1.3888888888888888,6392.3467602,324.00000000000006,1.0
475.0,476.0,1.0,9527.019212199999,508.2000000000001,1.0
475.0,502.0,1.0,10115.7640644,450.0,1.0
476.0,469.0,1.0,9530.5597602,424.2,1.0
476.0,475.0,1.0,9527.019212199999,508.2000000000001,1.0
476.0,498.0,1.0,9524.4925484,423.0,1.0
476.0,503.0,1.0,10211.5358878,538.8000000000001,1.0
477.0,345.0,1.1111111111111112,10013.31348,476.4,1.0
477.0,478.0,1.25,9074.7302986,404.40000000000003,1.0
477.0,480.0,1.0416666666666667,9720.7837482,516.5999999999999,1.0
477.0,526.0,1.0,26391.727594,1401.0000000000002,1.0
478.0,346.0,1.3888888888888888,9428.8977524,417.0,1.0
478.0,477.0,1.25,9074.7302986,404.40000000000003,1.0
478.0,479.0,1.0,9633.1551852,421.2,1.0
478.0,481.0,1.0,9927.294257,739.2,1.0
479.0,349.0,1.0,7578.800488399999,399.6,1.0
479.0,350.0,1.0,7357.500144999999,321.6,1.0
479.0,423.0,1.0,7365.353724199999,389.40000000000003,1.0
479.0,425.0,1.0,7296.988961,388.2,1.0
479.0,478.0,1.0,9633.1551852,421.2,1.0
479.0,481.0,1.0416666666666667,13121.367448399998,622.1999999999999,1.0
479.0,482.0,1.0,9731.196178,493.80000000000007,1.0
480.0,477.0,1.0416666666666667,9720.7837482,516.5999999999999,1.0
480.0,481.0,1.0,9351.4080314,443.4,1.0
480.0,483.0,1.0416666666666667,9426.3389018,412.2,1.0
481.0,478.0,1.0,9927.294257,739.2,1.0
481.0,479.0,1.0416666666666667,13121.367448399998,622.1999999999999,1.0
481.0,480.0,1.0,9351.4080314,443.4,1.0
481.0,482.0,1.0,9625.140672,421.2,1.0
481.0,484.0,1.0,10017.6426046,497.4,1.0
482.0,431.0,1.0416666666666667,7146.8697258,379.8,1.0
482.0,433.0,1.0416666666666667,7146.8697258,339.6,1.0
482.0,479.0,1.0,9731.196178,493.80000000000007,1.0
482.0,481.0,1.0,9625.140672,421.2,1.0
482.0,485.0,1.0,9426.3389018,477.59999999999997,1.0
483.0,480.0,1.0416666666666667,9426.3389018,412.2,1.0
483.0,484.0,1.5277777777777777,9424.8100288,466.80000000000007,1.0
484.0,481.0,1.0,10017.6426046,497.4,1.0
484.0,483.0,1.5277777777777777,9424.8100288,466.80000000000007,1.0
484.0,485.0,1.0,9527.019212199999,416.4,1.0
484.0,487.0,1.0,9522.963675399998,472.20000000000005,1.0
485.0,73.0,1.0,7733.0074472,351.6,1.0
485.0,443.0,1.0,7238.650385999999,357.59999999999997,1.0
485.0,445.0,1.0,7080.484450799999,377.4,1.0
485.0,482.0,1.0,9426.3389018,477.59999999999997,1.0
485.0,484.0,1.0,9527.019212199999,416.4,1.0
486.0,75.0,1.0416666666666667,5248.1864872,207.0,1.0
486.0,487.0,1.0,9326.1253,462.0,1.0
487.0,74.0,1.0,3908.3465635999996,141.0,1.0
487.0,484.0,1.0,9522.963675399998,472.20000000000005,1.0
487.0,486.0,1.0,9326.1253,462.0,1.0
487.0,488.0,1.1111111111111112,9351.4080314,408.59999999999997,1.0
488.0,73.0,1.0,1769.7751046,132.60000000000002,1.0
488.0,458.0,1.0,9625.140672,428.4,1.0
488.0,487.0,1.1111111111111112,9351.4080314,408.59999999999997,1.0
488.0,491.0,1.0,9236.308034599999,490.2,1.0
489.0,75.0,1.0416666666666667,4409.9939349999995,261.0,1.0
489.0,490.0,1.0416666666666667,9344.713177,462.6,1.0
489.0,492.0,1.0,9915.626542,487.2,1.0
490.0,74.0,1.0,6335.569245,352.20000000000005,1.0
490.0,489.0,1.0416666666666667,9344.713177,462.6,1.0
490.0,491.0,1.0,9247.7826288,457.2,1.0
490.0,493.0,1.0,9227.95556,467.4,1.0
491.0,468.0,1.0,9522.963675399998,479.40000000000003,1.0
491.0,488.0,1.0,9236.308034599999,490.2,1.0
491.0,490.0,1.0,9247.7826288,457.2,1.0
491.0,494.0,1.25,10017.6426046,476.4,1.0
492.0,489.0,1.0,9915.626542,487.2,1.0
492.0,493.0,1.0,9424.8100288,466.80000000000007,1.0
492.0,495.0,1.0,9522.464779999998,472.20000000000005,1.0
493.0,490.0,1.0,9227.95556,467.4,1.0
493.0,492.0,1.0,9424.8100288,466.80000000000007,1.0
493.0,494.0,1.0,9449.320276999999,468.0,1.0
493.0,496.0,1.0,9424.8100288,420.59999999999997,1.0
494.0,78.0,1.0,2483.5173946,148.8,1.0
494.0,491.0,1.25,10017.6426046,476.4,1.0
494.0,493.0,1.0,9449.320276999999,468.0,1.0
494.0,497.0,1.0,9818.9373948,425.40000000000003,1.0
495.0,492.0,1.0,9522.464779999998,472.20000000000005,1.0
495.0,496.0,1.0,9328.1852552,462.0,1.0
496.0,77.0,1.0,4486.9042936,235.2,1.0
496.0,493.0,1.0,9424.8100288,420.59999999999997,1.0
496.0,495.0,1.0,9328.1852552,462.0,1.0
497.0,77.0,1.0,5410.037811,190.8,1.0
497.0,494.0,1.0,9818.9373948,425.40000000000003,1.0
497.0,502.0,1.0416666666666667,9527.019212199999,471.6,1.0
498.0,58.0,1.0,7622.542349599999,382.20000000000005,1.0
498.0,470.0,1.0,10017.6426046,443.4,1.0
498.0,476.0,1.0,9524.4925484,423.0,1.0
498.0,505.0,1.0,11162.0281852,498.0,1.0
499.0,58.0,1.0,2643.3087631999997,114.33878407270979,1.0
499.0,471.0,1.3888888888888888,10337.692050399999,460.2,1.0
499.0,500.0,1.0,9227.95556,410.40000000000003,1.0
499.0,505.0,1.0,9127.146502399999,408.0,1.0
500.0,472.0,1.1111111111111112,10413.395403999999,552.6000000000001,1.0
500.0,499.0,1.0,9227.95556,410.40000000000003,1.0
500.0,501.0,1.0416666666666667,10613.693860399999,473.40000000000003,1.0
500.0,506.0,1.0,9328.1852552,412.2,1.0
501.0,473.0,1.0,10071.378467199998,499.8,1.0
501.0,474.0,1.1111111111111112,10919.806421799998,543.6,1.0
501.0,500.0,1.0416666666666667,10613.693860399999,473.40000000000003,1.0
501.0,507.0,1.0,9328.1852552,416.4,1.0
501.0,523.0,1.0,10061.3200922,450.6,1.0
502.0,475.0,1.0,10115.7640644,450.0,1.0
502.0,497.0,1.0416666666666667,9527.019212199999,471.6,1.0
502.0,508.0,1.0,11512.6711844,515.4,1.0
503.0,476.0,1.0,10211.5358878,538.8000000000001,1.0
503.0,504.0,1.0,10081.4207488,451.2,1.0
503.0,509.0,1.0,11093.615141799999,495.59999999999997,1.0
504.0,503.0,1.0,10081.4207488,451.2,1.0
504.0,509.0,1.0,11899.2024656,532.1999999999999,1.0
504.0,510.0,1.0416666666666667,7549.494406999999,337.8,1.0
504.0,512.0,1.0,9657.1343512,430.79999999999995,1.0
505.0,498.0,1.0,11162.0281852,498.0,1.0
505.0,499.0,1.0,9127.146502399999,408.0,1.0
505.0,510.0,1.0,6878.190412800001,303.59999999999997,1.0
506.0,500.0,1.0,9328.1852552,412.2,1.0
506.0,507.0,1.0,10613.693860399999,469.2,1.0
506.0,511.0,1.0,10052.2112278,448.8,1.0
506.0,514.0,1.0,15341.194484,682.8000000000001,1.0
507.0,501.0,1.0,9328.1852552,416.4,1.0
507.0,506.0,1.0,10613.693860399999,469.2,1.0
507.0,523.0,1.0,14234.6123,637.8,1.0
508.0,502.0,1.0,11512.6711844,515.4,1.0
508.0,509.0,1.0,10128.622691,450.6,1.0
509.0,503.0,1.0,11093.615141799999,495.59999999999997,1.0
509.0,504.0,1.0,11899.2024656,532.1999999999999,1.0
509.0,508.0,1.0,10128.622691,450.6,1.0
509.0,512.0,1.0,12427.2912932,553.8000000000001,1.0
510.0,56.0,1.0,1624.9988782,78.0,1.0
510.0,504.0,1.0416666666666667,7549.494406999999,337.8,1.0
510.0,505.0,1.0,6878.190412800001,303.59999999999997,1.0
510.0,512.0,1.0,8805.2302222,396.0,1.0
511.0,55.0,1.0,10059.8877796,389.40000000000003,1.0
511.0,56.0,1.0,6150.3181176,238.79999999999998,1.0
511.0,506.0,1.0,10052.2112278,448.8,1.0
511.0,513.0,1.0416666666666667,7529.055789,335.99999999999994,1.0
512.0,55.0,1.0,2485.464696,166.79999999999998,1.0
512.0,504.0,1.0,9657.1343512,430.79999999999995,1.0
512.0,509.0,1.0,12427.2912932,553.8000000000001,1.0
512.0,510.0,1.0,8805.2302222,396.0,1.0
513.0,511.0,1.0416666666666667,7529.055789,335.99999999999994,1.0
513.0,514.0,1.0,10595.958933599999,473.40000000000003,1.0
514.0,506.0,1.0,15341.194484,682.8000000000001,1.0
514.0,513.0,1.0,10595.958933599999,473.40000000000003,1.0
515.0,126.0,1.0,5053.6011878,215.39999999999998,1.0
515.0,154.0,1.0,6071.460457599999,481.2,1.0
515.0,155.0,2.9166666666666665,3486.0557476,252.6,1.0
515.0,273.0,1.25,5587.918161199999,362.4,1.0
515.0,274.0,1.0,6027.6542228,477.0,1.0
515.0,283.0,1.0,11152.0985574,621.6,1.0
516.0,127.0,1.0,4124.3038982,156.6,1.0
516.0,129.0,1.6666666666666667,11609.376425,537.6,1.0
516.0,155.0,2.9166666666666665,6780.1172332,368.4,1.0
516.0,156.0,1.0,1459.3977922,83.99999999999999,2.0
516.0,157.0,1.3888888888888888,5282.9482312,323.4,1.0
517.0,157.0,1.3888888888888888,4054.7804102,195.0,1.0
517.0,519.0,1.25,9219.6030854,488.4000000000001,1.0
518.0,126.0,1.0,9492.048254,547.1999999999999,1.0
518.0,127.0,1.0,10809.8241262,676.1999999999999,1.0
518.0,283.0,1.0,7600.3978312,600.0,1.0
518.0,467.0,1.0,7943.863173999999,499.8,1.0
518.0,519.0,1.0,12467.943221599999,580.8,1.0
518.0,520.0,1.3888888888888888,9155.615727,426.0,1.0
519.0,129.0,1.6666666666666667,1802.1550253999999,97.20000000000002,1.0
519.0,517.0,1.25,9219.6030854,488.4000000000001,1.0
519.0,518.0,1.0,12467.943221599999,580.8,1.0
519.0,521.0,1.0,9661.1255144,457.80000000000007,1.0
519.0,522.0,1.0416666666666667,10168.9849382,688.8,1.0
519.0,544.0,1.0,36458.471161999994,1814.8792464458227,1.0
520.0,467.0,1.0,6734.4763508,358.2,1.0
520.0,474.0,1.0416666666666667,7498.2691148,394.2,1.0
520.0,518.0,1.3888888888888888,9155.615727,426.0,1.0
520.0,521.0,1.0,9036.4119132,465.59999999999997,1.0
520.0,523.0,1.0,14341.1827948,663.6,1.0
521.0,130.0,1.0,2643.3087631999997,153.0,1.0
521.0,519.0,1.0,9661.1255144,457.80000000000007,1.0
521.0,520.0,1.0,9036.4119132,465.59999999999997,1.0
521.0,524.0,1.0,14366.368965799998,685.1999999999999,1.0
521.0,525.0,1.0416666666666667,12884.1990126,739.2,1.0
522.0,130.0,1.0,6941.646688999999,263.4,1.0
522.0,519.0,1.0416666666666667,10168.9849382,688.8,1.0
522.0,525.0,1.0416666666666667,10668.475794,589.8,1.0
523.0,474.0,1.0416666666666667,10864.9601146,576.5999999999999,1.0
523.0,501.0,1.0,10061.3200922,450.6,1.0
523.0,507.0,1.0,14234.6123,637.8,1.0
523.0,520.0,1.0,14341.1827948,663.6,1.0
523.0,524.0,1.25,7564.7992304,421.8,1.0
524.0,131.0,1.0,5837.5911688,315.59999999999997,1.0
524.0,521.0,1.0,14366.368965799998,685.1999999999999,1.0
524.0,523.0,1.25,7564.7992304,421.8,1.0
525.0,131.0,1.0,3486.0557476,160.52792328975198,1.0
525.0,521.0,1.0416666666666667,12884.1990126,739.2,1.0
525.0,522.0,1.0416666666666667,10668.475794,589.8,1.0
526.0,30.0,1.0,5032.5832074,207.0,1.0
526.0,321.0,1.0,26928.28155,1202.3999999999999,1.0
526.0,327.0,1.0,18322.3359,816.6,1.0
526.0,333.0,1.0,12479.530469599998,555.0,1.0
526.0,339.0,1.1111111111111112,12123.0616596,562.8000000000001,1.0
526.0,414.0,1.0,33632.309188,1495.2000000000003,1.0
526.0,477.0,1.0,26391.727594,1401.0000000000002,1.0
527.0,2.0,1.0,5313.879746,237.60000000000002,1.0
527.0,393.0,1.0,18593.50969,811.1999999999999,1.0
527.0,398.0,1.0,12469.1019464,554.4,1.0
527.0,406.0,1.0,11766.045673999999,522.0,1.0
527.0,528.0,1.0,24767.581666,1311.6000000000001,1.0
528.0,527.0,1.0,24767.581666,1311.6000000000001,1.0
528.0,529.0,1.0,9424.295039999999,470.4,1.0
529.0,393.0,1.0,9990.6700662,475.79999999999995,1.0
529.0,528.0,1.0,9424.295039999999,470.4,1.0
529.0,530.0,1.0,9326.1253,458.4,1.0
530.0,394.0,1.0,10008.5015534,446.40000000000003,1.0
530.0,395.0,1.0,11094.918707199999,494.40000000000003,1.0
530.0,529.0,1.0,9326.1253,458.4,1.0
530.0,531.0,1.0,9817.456801999999,488.4000000000001,1.0
531.0,395.0,1.0,10286.7564394,570.0,1.0
531.0,396.0,1.0,10825.853152599999,598.8,1.0
531.0,530.0,1.0,9817.456801999999,488.4000000000001,1.0
531.0,532.0,1.0416666666666667,9620.63452,473.40000000000003,1.0
532.0,396.0,1.0416666666666667,10196.9069872,540.0,1.0
532.0,397.0,1.0,9286.2619482,441.0,1.0
532.0,531.0,1.0416666666666667,9620.63452,473.40000000000003,1.0
532.0,533.0,1.0,9227.95556,412.8,1.0
532.0,537.0,1.0,13741.655364600001,610.8,1.0
533.0,351.0,1.0416666666666667,9359.132863399998,494.40000000000003,1.0
533.0,353.0,1.0,7802.482655,455.4,1.0
533.0,532.0,1.0,9227.95556,412.8,1.0
533.0,534.0,1.0416666666666667,9621.1334154,428.4,1.0
534.0,31.0,1.0,3762.6047332,231.59999999999997,1.0
534.0,352.0,1.0,7405.152702399999,350.4,1.0
534.0,356.0,1.0,10741.3949894,536.4,1.0
534.0,533.0,1.0416666666666667,9621.1334154,428.4,1.0
535.0,31.0,1.0,6844.4747398,286.19999999999993,1.0
535.0,356.0,1.0,10452.1965914,582.6000000000001,1.0
535.0,357.0,1.0416666666666667,8078.5971188,374.40000000000003,1.0
536.0,31.0,1.3888888888888888,16723.778478,538.8000000000001,2.0
537.0,532.0,1.0,13741.655364600001,610.8,1.0
538.0,3.0,1.0,11362.278361399998,415.79999999999995,2.0
539.0,30.0,1.0,10493.1542944,377.4,2.0
540.0,75.0,1.0,12435.048311999999,466.80000000000007,2.0
541.0,76.0,1.0,26801.94836,957.6,2.0
542.0,55.0,1.0,52917.996011999996,2269.2066369197837,2.0
543.0,131.0,1.0,61727.523172,2912.228902909383,2.0
544.0,519.0,1.0,36458.471161999994,1535.8308837612979,1.0
545.0,128.0,1.3888888888888888,16805.693884,790.3838105187181,2.0
546.0,147.0,1.0,9829.2371708,357.59999999999997,2.0
